"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Dispensings","1025","Sunscreens","New Zealand",2020,"3908","1779",100
"Dispensings","1025","Sunscreens","Counties Manukau",2021,"397","179",100
"Dispensings","1025","Sunscreens","Nelson Marlborough",2021,"86","48",100
"Dispensings","1025","Sunscreens","Bay of Plenty",2021,"324","118",100
"Dispensings","1025","Sunscreens","Waitemata",2021,"642","268",100
"Dispensings","1025","Sunscreens","Capital & Coast",2021,"93","38",100
"Dispensings","1025","Sunscreens","Northland",2021,"510","202",100
"Dispensings","1025","Sunscreens","Canterbury",2021,"1020","487",100
"Dispensings","1025","Sunscreens","Waikato",2021,"463","189",100
"Dispensings","1025","Sunscreens","Taranaki",2021,"46","30",100
"Dispensings","1025","Sunscreens","Auckland",2021,"362","158",100
"Dispensings","1025","Sunscreens","Southern",2021,"133","83",100
"Dispensings","1025","Sunscreens","Wairarapa",2021,"44","14",100
"Dispensings","1025","Sunscreens","Hawke's Bay",2021,"112","46",100
"Dispensings","1025","Sunscreens","Hutt Valley",2021,"43","19",100
"Dispensings","1025","Sunscreens","Tairawhiti",2021,"34","18",100
"Dispensings","1025","Sunscreens","Lakes",2021,"81","48",100
"Dispensings","1025","Sunscreens","South Canterbury",2021,"147","57",100
"Dispensings","1025","Sunscreens","West Coast",2021,"21","9",100
"Dispensings","1025","Sunscreens","MidCentral",2021,"49","19",100
"Dispensings","1025","Sunscreens","Whanganui",2021,"20","10",100
"Dispensings","1025","Sunscreens","New Zealand",2021,"4627","2040",100
"Dispensings","1025","Sunscreens","Canterbury",2022,"1003","459",100
"Dispensings","1025","Sunscreens","Waikato",2022,"613","223",100
"Dispensings","1025","Sunscreens","Northland",2022,"536","193",100
"Dispensings","1025","Sunscreens","Hutt Valley",2022,"46","25",100
"Dispensings","1025","Sunscreens","Counties Manukau",2022,"507","198",100
"Dispensings","1025","Sunscreens","Waitemata",2022,"780","304",100
"Dispensings","1025","Sunscreens","Bay of Plenty",2022,"354","123",100
"Dispensings","1025","Sunscreens","South Canterbury",2022,"151","62",100
"Dispensings","1025","Sunscreens","Capital & Coast",2022,"106","41",100
"Dispensings","1025","Sunscreens","Nelson Marlborough",2022,"100","43",100
"Dispensings","1025","Sunscreens","Southern",2022,"175","88",100
"Dispensings","1025","Sunscreens","Auckland",2022,"397","181",100
"Dispensings","1025","Sunscreens","Hawke's Bay",2022,"118","50",100
"Dispensings","1025","Sunscreens","Taranaki",2022,"69","34",100
"Dispensings","1025","Sunscreens","MidCentral",2022,"60","26",100
"Dispensings","1025","Sunscreens","Lakes",2022,"71","36",100
"Dispensings","1025","Sunscreens","Tairawhiti",2022,"20","13",100
"Dispensings","1025","Sunscreens","Whanganui",2022,"11","7",100
"Dispensings","1025","Sunscreens","Wairarapa",2022,"42","11",100
"Dispensings","1025","Sunscreens","West Coast",2022,"19","7",100
"Dispensings","1025","Sunscreens","New Zealand",2022,"5178","2124",100
"Dispensings","1025","Sunscreens","Waitemata",2023,"924","338",100
"Dispensings","1025","Sunscreens","Canterbury",2023,"1076","483",100
"Dispensings","1025","Sunscreens","Northland",2023,"482","189",100
"Dispensings","1025","Sunscreens","Counties Manukau",2023,"622","253",100
"Dispensings","1025","Sunscreens","Bay of Plenty",2023,"421","145",100
"Dispensings","1025","Sunscreens","Auckland",2023,"483","208",100
"Dispensings","1025","Sunscreens","Waikato",2023,"546","210",100
"Dispensings","1025","Sunscreens","Hutt Valley",2023,"54","27",100
"Dispensings","1025","Sunscreens","Wairarapa",2023,"37","13",100
"Dispensings","1025","Sunscreens","Taranaki",2023,"121","62",100
"Dispensings","1025","Sunscreens","Hawke's Bay",2023,"94","50",100
"Dispensings","1025","Sunscreens","Capital & Coast",2023,"153","58",100
"Dispensings","1025","Sunscreens","West Coast",2023,"23","15",100
"Dispensings","1025","Sunscreens","Southern",2023,"217","108",100
"Dispensings","1025","Sunscreens","South Canterbury",2023,"190","70",100
"Dispensings","1025","Sunscreens","Lakes",2023,"83","45",100
"Dispensings","1025","Sunscreens","MidCentral",2023,"37","20",100
"Dispensings","1025","Sunscreens","Tairawhiti",2023,"37","21",100
"Dispensings","1025","Sunscreens","Nelson Marlborough",2023,"117","58",100
"Dispensings","1025","Sunscreens","Whanganui",2023,"24","12",100
"Dispensings","1025","Sunscreens","New Zealand",2023,"5741","2385",100
"Dispensings","1025","Sunscreens","Bay of Plenty",2024,"503","154",100
"Dispensings","1025","Sunscreens","Waitemata",2024,"1276","472",100
"Dispensings","1025","Sunscreens","Waikato",2024,"690","272",100
"Dispensings","1025","Sunscreens","Canterbury",2024,"1423","599",100
"Dispensings","1025","Sunscreens","MidCentral",2024,"104","34",100
"Dispensings","1025","Sunscreens","Hawke's Bay",2024,"124","59",100
"Dispensings","1025","Sunscreens","Counties Manukau",2024,"1000","434",100
"Dispensings","1025","Sunscreens","Taranaki",2024,"264","100",100
"Dispensings","1025","Sunscreens","Northland",2024,"553","201",100
"Dispensings","1025","Sunscreens","Lakes",2024,"105","56",100
"Dispensings","1025","Sunscreens","Nelson Marlborough",2024,"125","58",100
"Dispensings","1025","Sunscreens","Southern",2024,"261","129",100
"Dispensings","1025","Sunscreens","Capital & Coast",2024,"200","73",100
"Dispensings","1025","Sunscreens","Auckland",2024,"600","257",100
"Dispensings","1025","Sunscreens","South Canterbury",2024,"196","72",100
"Dispensings","1025","Sunscreens","Wairarapa",2024,"52","14",100
"Dispensings","1025","Sunscreens","Hutt Valley",2024,"63","32",100
"Dispensings","1025","Sunscreens","Tairawhiti",2024,"66","24",100
"Dispensings","1025","Sunscreens","Whanganui",2024,"22","12",100
"Dispensings","1025","Sunscreens","West Coast",2024,"22","11",100
"Dispensings","1025","Sunscreens","New Zealand",2024,"7649","3063",100
"Initial dispensings","737","Sympathomimetics","South Canterbury",2020,"41","37",100
"Initial dispensings","737","Sympathomimetics","MidCentral",2020,"58","38",100
"Initial dispensings","737","Sympathomimetics","Waitemata",2020,"77","70",100
"Initial dispensings","737","Sympathomimetics","Canterbury",2020,"199","165",100
"Initial dispensings","737","Sympathomimetics","West Coast",2020,"43","38",100
"Initial dispensings","737","Sympathomimetics","Whanganui",2020,"20","15",100
"Initial dispensings","737","Sympathomimetics","Counties Manukau",2020,"47","35",100
"Initial dispensings","737","Sympathomimetics","Bay of Plenty",2020,"81","75",100
"Initial dispensings","737","Sympathomimetics","Hutt Valley",2020,"30","27",100
"Initial dispensings","737","Sympathomimetics","Capital & Coast",2020,"68","61",100
"Initial dispensings","737","Sympathomimetics","Unknown",2020,"<6","<6",100
"Initial dispensings","737","Sympathomimetics","Taranaki",2020,"38","31",100
"Initial dispensings","737","Sympathomimetics","Waikato",2020,"129","99",100
"Initial dispensings","737","Sympathomimetics","Southern",2020,"102","93",100
"Initial dispensings","737","Sympathomimetics","Nelson Marlborough",2020,"125","114",100
"Initial dispensings","737","Sympathomimetics","Auckland",2020,"49","41",100
"Initial dispensings","737","Sympathomimetics","Lakes",2020,"23","22",100
"Initial dispensings","737","Sympathomimetics","Wairarapa",2020,"18","17",100
"Initial dispensings","737","Sympathomimetics","Northland",2020,"77","70",100
"Initial dispensings","737","Sympathomimetics","Hawke's Bay",2020,"51","43",100
"Initial dispensings","737","Sympathomimetics","Tairawhiti",2020,"12","10",100
"Initial dispensings","737","Sympathomimetics","New Zealand",2020,"1289","1102",100
"Initial dispensings","737","Sympathomimetics","Counties Manukau",2021,"36","29",100
"Initial dispensings","737","Sympathomimetics","Taranaki",2021,"49","36",100
"Initial dispensings","737","Sympathomimetics","Canterbury",2021,"225","189",100
"Initial dispensings","737","Sympathomimetics","Bay of Plenty",2021,"68","58",100
"Initial dispensings","737","Sympathomimetics","Southern",2021,"130","116",100
"Initial dispensings","737","Sympathomimetics","Hawke's Bay",2021,"56","37",100
"Initial dispensings","737","Sympathomimetics","Northland",2021,"88","78",100
"Initial dispensings","737","Sympathomimetics","MidCentral",2021,"65","48",100
"Initial dispensings","737","Sympathomimetics","Capital & Coast",2021,"99","70",100
"Initial dispensings","737","Sympathomimetics","Nelson Marlborough",2021,"153","130",100
"Initial dispensings","737","Sympathomimetics","Auckland",2021,"61","46",100
"Initial dispensings","737","Sympathomimetics","Waikato",2021,"145","114",100
"Initial dispensings","737","Sympathomimetics","Wairarapa",2021,"23","22",100
"Initial dispensings","737","Sympathomimetics","Waitemata",2021,"88","76",100
"Initial dispensings","737","Sympathomimetics","West Coast",2021,"45","31",100
"Initial dispensings","737","Sympathomimetics","Tairawhiti",2021,"20","17",100
"Initial dispensings","737","Sympathomimetics","Hutt Valley",2021,"35","26",100
"Initial dispensings","737","Sympathomimetics","South Canterbury",2021,"55","36",100
"Initial dispensings","737","Sympathomimetics","Whanganui",2021,"21","16",100
"Initial dispensings","737","Sympathomimetics","Lakes",2021,"29","26",100
"Initial dispensings","737","Sympathomimetics","New Zealand",2021,"1491","1201",100
"Initial dispensings","737","Sympathomimetics","Canterbury",2022,"192","172",100
"Initial dispensings","737","Sympathomimetics","Waikato",2022,"132","107",100
"Initial dispensings","737","Sympathomimetics","South Canterbury",2022,"46","33",100
"Initial dispensings","737","Sympathomimetics","Whanganui",2022,"18","16",100
"Initial dispensings","737","Sympathomimetics","Nelson Marlborough",2022,"118","106",100
"Initial dispensings","737","Sympathomimetics","MidCentral",2022,"64","49",100
"Initial dispensings","737","Sympathomimetics","Taranaki",2022,"58","42",100
"Initial dispensings","737","Sympathomimetics","Waitemata",2022,"92","81",100
"Initial dispensings","737","Sympathomimetics","Northland",2022,"90","74",100
"Initial dispensings","737","Sympathomimetics","Capital & Coast",2022,"80","70",100
"Initial dispensings","737","Sympathomimetics","Hutt Valley",2022,"30","22",100
"Initial dispensings","737","Sympathomimetics","Southern",2022,"132","119",100
"Initial dispensings","737","Sympathomimetics","Hawke's Bay",2022,"41","29",100
"Initial dispensings","737","Sympathomimetics","Auckland",2022,"62","55",100
"Initial dispensings","737","Sympathomimetics","Bay of Plenty",2022,"75","61",100
"Initial dispensings","737","Sympathomimetics","Counties Manukau",2022,"39","33",100
"Initial dispensings","737","Sympathomimetics","Lakes",2022,"30","27",100
"Initial dispensings","737","Sympathomimetics","West Coast",2022,"25","23",100
"Initial dispensings","737","Sympathomimetics","Wairarapa",2022,"22","17",100
"Initial dispensings","737","Sympathomimetics","Tairawhiti",2022,"15","14",100
"Initial dispensings","737","Sympathomimetics","New Zealand",2022,"1361","1150",100
"Initial dispensings","737","Sympathomimetics","Canterbury",2023,"133","114",100
"Initial dispensings","737","Sympathomimetics","Southern",2023,"69","59",100
"Initial dispensings","737","Sympathomimetics","Nelson Marlborough",2023,"84","72",100
"Initial dispensings","737","Sympathomimetics","Hutt Valley",2023,"28","20",100
"Initial dispensings","737","Sympathomimetics","Counties Manukau",2023,"21","19",100
"Initial dispensings","737","Sympathomimetics","Capital & Coast",2023,"39","35",100
"Initial dispensings","737","Sympathomimetics","Waikato",2023,"76","67",100
"Initial dispensings","737","Sympathomimetics","Waitemata",2023,"67","55",100
"Initial dispensings","737","Sympathomimetics","West Coast",2023,"14","12",100
"Initial dispensings","737","Sympathomimetics","MidCentral",2023,"46","22",100
"Initial dispensings","737","Sympathomimetics","Auckland",2023,"40","34",100
"Initial dispensings","737","Sympathomimetics","South Canterbury",2023,"35","31",100
"Initial dispensings","737","Sympathomimetics","Hawke's Bay",2023,"34","25",100
"Initial dispensings","737","Sympathomimetics","Wairarapa",2023,"9","9",100
"Initial dispensings","737","Sympathomimetics","Taranaki",2023,"22","16",100
"Initial dispensings","737","Sympathomimetics","Northland",2023,"46","41",100
"Initial dispensings","737","Sympathomimetics","Whanganui",2023,"8","8",100
"Initial dispensings","737","Sympathomimetics","Bay of Plenty",2023,"41","34",100
"Initial dispensings","737","Sympathomimetics","Tairawhiti",2023,"7","6",100
"Initial dispensings","737","Sympathomimetics","Lakes",2023,"19","15",100
"Initial dispensings","737","Sympathomimetics","New Zealand",2023,"838","694",100
"Initial dispensings","737","Sympathomimetics","Hutt Valley",2024,"16","15",100
"Initial dispensings","737","Sympathomimetics","Waikato",2024,"78","56",100
"Initial dispensings","737","Sympathomimetics","Nelson Marlborough",2024,"69","62",100
"Initial dispensings","737","Sympathomimetics","Auckland",2024,"40","30",100
"Initial dispensings","737","Sympathomimetics","Waitemata",2024,"59","48",100
"Initial dispensings","737","Sympathomimetics","Capital & Coast",2024,"43","35",100
"Initial dispensings","737","Sympathomimetics","Canterbury",2024,"115","91",100
"Initial dispensings","737","Sympathomimetics","Southern",2024,"51","40",100
"Initial dispensings","737","Sympathomimetics","MidCentral",2024,"60","21",100
"Initial dispensings","737","Sympathomimetics","Northland",2024,"35","29",100
"Initial dispensings","737","Sympathomimetics","Counties Manukau",2024,"18","14",100
"Initial dispensings","737","Sympathomimetics","Bay of Plenty",2024,"61","49",100
"Initial dispensings","737","Sympathomimetics","Taranaki",2024,"24","17",100
"Initial dispensings","737","Sympathomimetics","South Canterbury",2024,"20","16",100
"Initial dispensings","737","Sympathomimetics","West Coast",2024,"12","8",100
"Initial dispensings","737","Sympathomimetics","Hawke's Bay",2024,"18","17",100
"Initial dispensings","737","Sympathomimetics","Wairarapa",2024,"8","7",100
"Initial dispensings","737","Sympathomimetics","Lakes",2024,"19","15",100
"Initial dispensings","737","Sympathomimetics","Tairawhiti",2024,"<6","<6",100
"Initial dispensings","737","Sympathomimetics","Whanganui",2024,"<6","<6",100
"Initial dispensings","737","Sympathomimetics","New Zealand",2024,"754","578",100
"Dispensings","737","Sympathomimetics","South Canterbury",2020,"41","37",100
"Dispensings","737","Sympathomimetics","MidCentral",2020,"77","38",100
"Dispensings","737","Sympathomimetics","Waitemata",2020,"82","70",100
"Dispensings","737","Sympathomimetics","Canterbury",2020,"206","165",100
"Dispensings","737","Sympathomimetics","West Coast",2020,"43","38",100
"Dispensings","737","Sympathomimetics","Whanganui",2020,"20","15",100
"Dispensings","737","Sympathomimetics","Counties Manukau",2020,"54","35",100
"Dispensings","737","Sympathomimetics","Bay of Plenty",2020,"84","76",100
"Dispensings","737","Sympathomimetics","Hutt Valley",2020,"34","28",100
"Dispensings","737","Sympathomimetics","Capital & Coast",2020,"72","61",100
"Dispensings","737","Sympathomimetics","Unknown",2020,"<6","<6",100
"Dispensings","737","Sympathomimetics","Taranaki",2020,"43","31",100
"Dispensings","737","Sympathomimetics","Waikato",2020,"130","99",100
"Dispensings","737","Sympathomimetics","Southern",2020,"104","93",100
"Dispensings","737","Sympathomimetics","Nelson Marlborough",2020,"129","114",100
"Dispensings","737","Sympathomimetics","Auckland",2020,"51","41",100
"Dispensings","737","Sympathomimetics","Lakes",2020,"23","22",100
"Dispensings","737","Sympathomimetics","Wairarapa",2020,"19","17",100
"Dispensings","737","Sympathomimetics","Northland",2020,"80","71",100
"Dispensings","737","Sympathomimetics","Hawke's Bay",2020,"55","44",100
"Dispensings","737","Sympathomimetics","Tairawhiti",2020,"12","10",100
"Dispensings","737","Sympathomimetics","New Zealand",2020,"1360","1106",100
"Dispensings","737","Sympathomimetics","Counties Manukau",2021,"37","30",100
"Dispensings","737","Sympathomimetics","Taranaki",2021,"56","36",100
"Dispensings","737","Sympathomimetics","Canterbury",2021,"234","190",100
"Dispensings","737","Sympathomimetics","Bay of Plenty",2021,"68","58",100
"Dispensings","737","Sympathomimetics","Southern",2021,"134","116",100
"Dispensings","737","Sympathomimetics","Hawke's Bay",2021,"72","38",100
"Dispensings","737","Sympathomimetics","Northland",2021,"91","78",100
"Dispensings","737","Sympathomimetics","MidCentral",2021,"85","48",100
"Dispensings","737","Sympathomimetics","Capital & Coast",2021,"124","70",100
"Dispensings","737","Sympathomimetics","Nelson Marlborough",2021,"157","130",100
"Dispensings","737","Sympathomimetics","Auckland",2021,"64","46",100
"Dispensings","737","Sympathomimetics","Waikato",2021,"151","114",100
"Dispensings","737","Sympathomimetics","Wairarapa",2021,"23","22",100
"Dispensings","737","Sympathomimetics","Waitemata",2021,"91","76",100
"Dispensings","737","Sympathomimetics","West Coast",2021,"46","31",100
"Dispensings","737","Sympathomimetics","Tairawhiti",2021,"23","17",100
"Dispensings","737","Sympathomimetics","Hutt Valley",2021,"43","26",100
"Dispensings","737","Sympathomimetics","South Canterbury",2021,"61","36",100
"Dispensings","737","Sympathomimetics","Whanganui",2021,"21","16",100
"Dispensings","737","Sympathomimetics","Lakes",2021,"29","26",100
"Dispensings","737","Sympathomimetics","New Zealand",2021,"1610","1204",100
"Dispensings","737","Sympathomimetics","Canterbury",2022,"205","172",100
"Dispensings","737","Sympathomimetics","Waikato",2022,"141","107",100
"Dispensings","737","Sympathomimetics","South Canterbury",2022,"49","34",100
"Dispensings","737","Sympathomimetics","Whanganui",2022,"18","16",100
"Dispensings","737","Sympathomimetics","Nelson Marlborough",2022,"122","106",100
"Dispensings","737","Sympathomimetics","MidCentral",2022,"85","49",100
"Dispensings","737","Sympathomimetics","Taranaki",2022,"68","42",100
"Dispensings","737","Sympathomimetics","Waitemata",2022,"92","81",100
"Dispensings","737","Sympathomimetics","Northland",2022,"99","74",100
"Dispensings","737","Sympathomimetics","Capital & Coast",2022,"93","71",100
"Dispensings","737","Sympathomimetics","Hutt Valley",2022,"35","22",100
"Dispensings","737","Sympathomimetics","Southern",2022,"135","119",100
"Dispensings","737","Sympathomimetics","Hawke's Bay",2022,"55","29",100
"Dispensings","737","Sympathomimetics","Auckland",2022,"63","55",100
"Dispensings","737","Sympathomimetics","Bay of Plenty",2022,"80","61",100
"Dispensings","737","Sympathomimetics","Counties Manukau",2022,"39","33",100
"Dispensings","737","Sympathomimetics","Lakes",2022,"31","28",100
"Dispensings","737","Sympathomimetics","West Coast",2022,"25","23",100
"Dispensings","737","Sympathomimetics","Wairarapa",2022,"23","17",100
"Dispensings","737","Sympathomimetics","Tairawhiti",2022,"15","14",100
"Dispensings","737","Sympathomimetics","New Zealand",2022,"1473","1153",100
"Dispensings","737","Sympathomimetics","Canterbury",2023,"141","114",100
"Dispensings","737","Sympathomimetics","Southern",2023,"74","60",100
"Dispensings","737","Sympathomimetics","Nelson Marlborough",2023,"89","73",100
"Dispensings","737","Sympathomimetics","Hutt Valley",2023,"28","20",100
"Dispensings","737","Sympathomimetics","Counties Manukau",2023,"21","19",100
"Dispensings","737","Sympathomimetics","Capital & Coast",2023,"42","35",100
"Dispensings","737","Sympathomimetics","Waikato",2023,"79","68",100
"Dispensings","737","Sympathomimetics","Waitemata",2023,"68","55",100
"Dispensings","737","Sympathomimetics","West Coast",2023,"14","12",100
"Dispensings","737","Sympathomimetics","MidCentral",2023,"64","22",100
"Dispensings","737","Sympathomimetics","Auckland",2023,"42","34",100
"Dispensings","737","Sympathomimetics","South Canterbury",2023,"35","31",100
"Dispensings","737","Sympathomimetics","Hawke's Bay",2023,"37","25",100
"Dispensings","737","Sympathomimetics","Wairarapa",2023,"9","9",100
"Dispensings","737","Sympathomimetics","Taranaki",2023,"23","16",100
"Dispensings","737","Sympathomimetics","Northland",2023,"47","42",100
"Dispensings","737","Sympathomimetics","Whanganui",2023,"8","8",100
"Dispensings","737","Sympathomimetics","Bay of Plenty",2023,"41","34",100
"Dispensings","737","Sympathomimetics","Tairawhiti",2023,"7","6",100
"Dispensings","737","Sympathomimetics","Lakes",2023,"19","15",100
"Dispensings","737","Sympathomimetics","New Zealand",2023,"888","698",100
"Dispensings","737","Sympathomimetics","Hutt Valley",2024,"16","15",100
"Dispensings","737","Sympathomimetics","Waikato",2024,"79","56",100
"Dispensings","737","Sympathomimetics","Nelson Marlborough",2024,"70","62",100
"Dispensings","737","Sympathomimetics","Auckland",2024,"47","30",100
"Dispensings","737","Sympathomimetics","Waitemata",2024,"65","48",100
"Dispensings","737","Sympathomimetics","Capital & Coast",2024,"44","35",100
"Dispensings","737","Sympathomimetics","Canterbury",2024,"124","92",100
"Dispensings","737","Sympathomimetics","Southern",2024,"57","40",100
"Dispensings","737","Sympathomimetics","MidCentral",2024,"63","21",100
"Dispensings","737","Sympathomimetics","Northland",2024,"38","30",100
"Dispensings","737","Sympathomimetics","Counties Manukau",2024,"20","14",100
"Dispensings","737","Sympathomimetics","Bay of Plenty",2024,"62","49",100
"Dispensings","737","Sympathomimetics","Taranaki",2024,"26","17",100
"Dispensings","737","Sympathomimetics","South Canterbury",2024,"22","16",100
"Dispensings","737","Sympathomimetics","West Coast",2024,"14","8",100
"Dispensings","737","Sympathomimetics","Hawke's Bay",2024,"20","17",100
"Dispensings","737","Sympathomimetics","Wairarapa",2024,"9","7",100
"Dispensings","737","Sympathomimetics","Lakes",2024,"19","15",100
"Dispensings","737","Sympathomimetics","Tairawhiti",2024,"<6","<6",100
"Dispensings","737","Sympathomimetics","Whanganui",2024,"<6","<6",100
"Dispensings","737","Sympathomimetics","New Zealand",2024,"803","580",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2020,"47004","10281",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2020,"65635","14847",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2020,"76241","17473",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Southern",2020,"53623","11164",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2020,"78482","17120",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2020,"19670","4214",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2020,"12759","2849",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2020,"57409","13474",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2020,"53315","11756",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2020,"24480","5221",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Northland",2020,"29471","6233",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2020,"9179","1875",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2020,"12792","2891",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2020,"34597","7349",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2020,"10715","2351",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2020,"30720","6686",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2020,"6560","1374",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2020,"28967","5938",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2020,"25674","5483",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2020,"5907","1238",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2020,"683200","149817",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2021,"29507","6048",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2021,"80490","18132",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2021,"49059","10663",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Northland",2021,"30632","6553",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2021,"69837","15562",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2021,"83079","17828",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2021,"31547","6802",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2021,"26668","5657",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2021,"60479","13997",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Southern",2021,"54682","11397",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2021,"55424","12083",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2021,"13290","2997",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2021,"21095","4461",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2021,"36177","7568",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2021,"25696","5326",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2021,"6776","1425",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2021,"13179","2882",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2021,"9530","1931",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2021,"6130","1245",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2021,"10854","2388",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Unknown",2021,"<6","<6",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2021,"714132","154946",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2022,"57232","12419",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Southern",2022,"56546","11857",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2022,"37162","7734",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2022,"86771","18518",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Auckland",2022,"61923","14296",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2022,"84931","18773",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2022,"49398","10626",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Lakes",2022,"13402","3049",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2022,"31891","6933",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hawke's Bay",2022,"29692","6146",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Whanganui",2022,"12943","2859",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Northland",2022,"30903","6647",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","South Canterbury",2022,"11062","2434",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2022,"25741","5342",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2022,"72893","16085",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Tairawhiti",2022,"6940","1424",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","West Coast",2022,"5982","1224",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Nelson Marlborough",2022,"27886","5872",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2022,"21758","4602",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2022,"9948","1975",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","New Zealand",2022,"735004","158815",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","MidCentral",2023,"32791","7020",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Capital & Coast",2023,"51025","10759",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Canterbury",2023,"90585","19269",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waitemata",2023,"88009","19459",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Southern",2023,"58646","12250",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Bay of Plenty",2023,"38343","7900",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Taranaki",2023,"22332","4670",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Counties Manukau",2023,"76310","16819",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Waikato",2023,"59326","12761",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Wairarapa",2023,"10173","2011",100
"Initial dispensings","1414","Thyroid and Antithyroid Agents","Hutt Valley",2023,"26592","5442",100
